year,month,day,epo index (m)
2009,12,6,-380.61
2009,12,7,-384.26
2009,12,8,-378.7
2009,12,9,-363.32
2009,12,10,-303.39
2009,12,11,-202.77
2009,12,12,-163.73
2009,12,13,-135.65
2009,12,14,-101.48
2009,12,15,-31.93
2009,12,16,37.53
2009,12,17,26.87
2009,12,18,6.41
2009,12,19,-20.43
2009,12,20,-81.45
2009,12,21,-98.0
2009,12,22,-137.62
2009,12,23,-161.48
2009,12,24,-182.19
2009,12,25,-167.76
2009,12,26,-145.01
2009,12,27,-188.65
2009,12,28,-204.75
2009,12,29,-128.14
2009,12,30,-91.15
2009,12,31,-75.25
2010,1,1,-9.52
2010,1,2,6.34
2010,1,3,-31.19
2010,1,4,-95.76
2010,1,5,-165.79
2010,1,6,-179.15
2010,1,7,-150.03
2010,1,8,-93.36
2010,1,9,-43.86
2010,1,10,-27.19
2010,1,11,26.98
2010,1,12,55.96
2010,1,13,46.89
2010,1,14,53.74
2010,1,15,168.12
2010,1,16,227.64
2010,1,17,193.52
2010,1,18,133.66
2010,1,19,88.03
2010,1,20,47.24
2010,1,21,-15.06
2010,1,22,-67.09
2010,1,23,-107.27
2010,1,24,-118.49
2010,1,25,-87.26
2010,1,26,-90.75
2010,1,27,-96.24
2010,1,28,-73.99
2010,1,29,-126.55
2010,1,30,-209.48
2010,1,31,-230.35
2010,2,1,-198.35
2010,2,2,-152.56
2010,2,3,-79.16
2010,2,4,-11.35
2010,2,5,30.59
2010,2,6,39.06
2010,2,7,21.11
2010,2,8,12.84
2010,2,9,63.97
2010,2,10,93.5
2010,2,11,99.89
2010,2,12,89.99
2010,2,13,22.91
2010,2,14,32.65
2010,2,15,1.08
2010,2,16,-25.98
2010,2,17,-155.72
2010,2,18,-233.34
2010,2,19,-269.03
2010,2,20,-285.54
2010,2,21,-228.97
2010,2,22,-175.82
2010,2,23,-35.91
2010,2,24,104.94
2010,2,25,164.66
2010,2,26,149.55
2010,2,27,142.94
2010,2,28,115.08
2010,3,1,111.14
2010,3,2,95.66
2010,3,3,111.51
2010,3,4,125.06
2010,3,5,108.34
2010,3,6,93.25
2010,3,7,114.98
2010,3,8,173.43
2010,3,9,215.8
2010,3,10,259.88
2010,3,11,252.36
2010,3,12,214.65
2010,3,13,208.68
2010,3,14,100.89
2010,3,15,-54.56
2010,3,16,-108.63
2010,3,17,-116.12
2010,3,18,-168.32
2010,3,19,-140.1
2010,3,20,-96.01
2010,3,21,-27.18
2010,3,22,1.79
2010,3,23,-0.22
2010,3,24,42.18
2010,3,25,56.83
2010,3,26,58.95
2010,3,27,125.89
2010,3,28,259.99
2010,3,29,338.9
2010,3,30,322.12
2010,3,31,206.76
2010,4,1,225.14
2010,4,2,254.07
2010,4,3,232.12
2010,4,4,139.68
2010,4,5,126.86
2010,4,6,138.16
2010,4,7,126.14
2010,4,8,99.7
2010,4,9,0.95
2010,4,10,-110.55
2010,4,11,-147.11
2010,4,12,-130.98
2010,4,13,-85.24
2010,4,14,-91.45
2010,4,15,-169.14
2010,4,16,-146.76
2010,4,17,-30.98
2010,4,18,35.33
2010,4,19,18.13
2010,4,20,12.35
2010,4,21,47.56
2010,4,22,54.7
2010,4,23,41.18
2010,4,24,63.95
2010,4,25,71.92
2010,4,26,109.92
2010,4,27,145.5
2010,4,28,139.41
2010,4,29,72.44
2010,4,30,65.6
2010,5,1,89.87
2010,5,2,72.14
2010,5,3,42.25
2010,5,4,-48.54
2010,5,5,-100.25
2010,5,6,-90.3
2010,5,7,-56.19
2010,5,8,-6.29
2010,5,9,63.88
2010,5,10,111.04
2010,5,11,127.99
2010,5,12,123.02
2010,5,13,89.36
2010,5,14,84.46
2010,5,15,82.72
2010,5,16,67.0
2010,5,17,65.49
2010,5,18,96.92
2010,5,19,108.18
2010,5,20,121.36
2010,5,21,72.16
2010,5,22,31.77
2010,5,23,73.09
2010,5,24,124.46
2010,5,25,63.66
2010,5,26,-33.23
2010,5,27,-96.51
2010,5,28,-84.54
2010,5,29,-63.66
2010,5,30,-8.07
2010,5,31,48.75
2010,6,1,117.63
2010,6,2,161.14
2010,6,3,165.55
2010,6,4,104.7
2010,6,5,56.1
2010,6,6,39.61
2010,6,7,42.7
2010,6,8,27.96
2010,6,9,52.82
2010,6,10,56.78
2010,6,11,54.9
2010,6,12,76.42
2010,6,13,53.24
2010,6,14,32.39
2010,6,15,17.58
2010,6,16,21.79
2010,6,17,14.67
2010,6,18,-4.08
2010,6,19,10.22
2010,6,20,13.44
2010,6,21,3.41
2010,6,22,27.71
2010,6,23,42.55
2010,6,24,58.41
2010,6,25,84.48
2010,6,26,89.7
2010,6,27,73.9
2010,6,28,43.73
2010,6,29,57.83
2010,6,30,97.18
2010,7,1,87.24
2010,7,2,82.72
2010,7,3,97.17
2010,7,4,119.15
2010,7,5,88.23
2010,7,6,25.56
2010,7,7,-8.97
2010,7,8,-36.79
2010,7,9,-28.72
2010,7,10,16.17
2010,7,11,47.4
2010,7,12,30.02
2010,7,13,-5.59
2010,7,14,7.7
2010,7,15,11.68
2010,7,16,3.38
2010,7,17,-14.31
2010,7,18,-28.13
2010,7,19,-46.03
2010,7,20,-52.38
2010,7,21,-14.74
2010,7,22,53.68
2010,7,23,84.96
2010,7,24,39.67
2010,7,25,-8.21
2010,7,26,-12.59
2010,7,27,-25.46
2010,7,28,-25.63
2010,7,29,-10.32
2010,7,30,-2.24
2010,7,31,-15.58
2010,8,1,-59.58
2010,8,2,-113.81
2010,8,3,-116.67
2010,8,4,-95.07
2010,8,5,-37.13
2010,8,6,18.5
2010,8,7,41.05
2010,8,8,45.43
2010,8,9,40.85
2010,8,10,17.93
2010,8,11,-4.66
2010,8,12,-29.89
2010,8,13,-66.23
2010,8,14,-87.25
2010,8,15,-56.39
2010,8,16,-47.64
2010,8,17,-39.4
2010,8,18,-3.14
2010,8,19,10.1
2010,8,20,19.73
2010,8,21,25.12
2010,8,22,37.49
2010,8,23,0.88
2010,8,24,-48.62
2010,8,25,-57.93
2010,8,26,-25.63
2010,8,27,16.47
2010,8,28,4.05
2010,8,29,0.65
2010,8,30,15.28
2010,8,31,52.84
2010,9,1,61.19
2010,9,2,-3.01
2010,9,3,-37.08
2010,9,4,-41.66
2010,9,5,-48.63
2010,9,6,-58.98
2010,9,7,-104.44
2010,9,8,-104.17
2010,9,9,-65.35
2010,9,10,-58.08
2010,9,11,-84.95
2010,9,12,-114.78
2010,9,13,-120.58
2010,9,14,-101.71
2010,9,15,-86.8
2010,9,16,-107.55
2010,9,17,-172.63
2010,9,18,-203.63
2010,9,19,-154.82
2010,9,20,-67.71
2010,9,21,-12.99
2010,9,22,30.85
2010,9,23,93.4
2010,9,24,146.77
2010,9,25,174.1
2010,9,26,152.88
2010,9,27,97.6
2010,9,28,118.94
2010,9,29,85.49
2010,9,30,21.98
2010,10,1,33.12
2010,10,2,92.83
2010,10,3,120.79
2010,10,4,110.12
2010,10,5,103.9
2010,10,6,82.15
2010,10,7,47.72
2010,10,8,81.57
2010,10,9,116.4
2010,10,10,157.82
2010,10,11,124.34
2010,10,12,76.04
2010,10,13,18.7
2010,10,14,14.54
2010,10,15,10.68
2010,10,16,-13.76
2010,10,17,37.79
2010,10,18,71.68
2010,10,19,-26.78
2010,10,20,-55.4
2010,10,21,-15.98
2010,10,22,19.27
2010,10,23,69.38
2010,10,24,141.08
2010,10,25,154.39
2010,10,26,119.71
2010,10,27,8.84
2010,10,28,-9.16
2010,10,29,136.25
2010,10,30,191.75
2010,10,31,258.48
2010,11,1,270.71
2010,11,2,163.14
2010,11,3,-39.81
2010,11,4,-2.32
2010,11,5,119.21
2010,11,6,132.31
2010,11,7,107.7
2010,11,8,86.6
2010,11,9,77.89
2010,11,10,38.8
2010,11,11,41.52
2010,11,12,6.7
2010,11,13,-22.26
2010,11,14,-45.26
2010,11,15,-54.2
2010,11,16,-43.28
2010,11,17,-104.56
2010,11,18,-176.7
2010,11,19,-253.04
2010,11,20,-284.06
2010,11,21,-250.82
2010,11,22,-228.33
2010,11,23,-232.62
2010,11,24,-133.03
2010,11,25,19.45
2010,11,26,33.18
2010,11,27,-7.15
2010,11,28,3.72
2010,11,29,3.84
2010,11,30,9.84
2010,12,1,-34.81
2010,12,2,-51.59
2010,12,3,-84.04
2010,12,4,-79.2
2010,12,5,-98.38
2010,12,6,-159.49
2010,12,7,-142.7
2010,12,8,-53.29
2010,12,9,-17.36
2010,12,10,6.06
2010,12,11,-31.16
2010,12,12,-25.6
2010,12,13,33.57
2010,12,14,119.33
2010,12,15,90.08
2010,12,16,-70.21
2010,12,17,-150.08
2010,12,18,-196.77
2010,12,19,-177.54
2010,12,20,-83.55
2010,12,21,-2.73
2010,12,22,28.01
2010,12,23,-23.96
2010,12,24,-36.85
2010,12,25,34.1
2010,12,26,118.46
2010,12,27,186.87
2010,12,28,223.08
2010,12,29,180.54
2010,12,30,98.08
2010,12,31,26.14
2011,1,1,-56.41
2011,1,2,-83.55
2011,1,3,-77.58
2011,1,4,9.33
2011,1,5,44.52
2011,1,6,-18.58
2011,1,7,-144.18
2011,1,8,-232.92
2011,1,9,-312.95
2011,1,10,-327.61
2011,1,11,-275.91
2011,1,12,-153.02
2011,1,13,-4.32
2011,1,14,65.96
2011,1,15,61.19
2011,1,16,86.51
2011,1,17,55.25
2011,1,18,11.9
2011,1,19,16.82
2011,1,20,96.73
2011,1,21,135.85
2011,1,22,125.37
2011,1,23,123.47
2011,1,24,157.77
2011,1,25,107.01
2011,1,26,28.29
2011,1,27,-30.7
2011,1,28,-61.24
2011,1,29,-113.03
2011,1,30,-142.52
2011,1,31,-162.03
2011,2,1,-125.55
2011,2,2,-48.65
2011,2,3,34.83
2011,2,4,24.0
2011,2,5,-47.57
2011,2,6,-72.78
2011,2,7,-80.59
2011,2,8,-94.47
2011,2,9,-50.98
2011,2,10,-6.49
2011,2,11,64.65
2011,2,12,170.72
2011,2,13,254.66
2011,2,14,157.39
2011,2,15,109.16
2011,2,16,115.09
2011,2,17,10.95
2011,2,18,-77.05
2011,2,19,-67.42
2011,2,20,-82.11
2011,2,21,-89.5
2011,2,22,-74.74
2011,2,23,-109.24
2011,2,24,-162.79
2011,2,25,-187.28
2011,2,26,-50.05
2011,2,27,58.16
2011,2,28,35.84
2011,3,1,-16.35
2011,3,2,21.27
2011,3,3,100.68
2011,3,4,76.56
2011,3,5,50.43
2011,3,6,31.27
2011,3,7,55.1
2011,3,8,75.95
2011,3,9,42.73
2011,3,10,67.03
2011,3,11,45.74
2011,3,12,48.41
2011,3,13,66.42
2011,3,14,126.75
2011,3,15,128.83
2011,3,16,147.84
2011,3,17,89.88
2011,3,18,-3.41
2011,3,19,-6.46
2011,3,20,-50.36
2011,3,21,11.26
2011,3,22,65.51
2011,3,23,59.65
2011,3,24,48.78
2011,3,25,33.45
2011,3,26,28.7
2011,3,27,22.89
2011,3,28,19.43
2011,3,29,71.2
2011,3,30,162.99
2011,3,31,154.92
2011,4,1,86.29
2011,4,2,48.77
2011,4,3,104.07
2011,4,4,105.51
2011,4,5,82.05
2011,4,6,49.68
2011,4,7,4.94
2011,4,8,39.35
2011,4,9,100.39
2011,4,10,124.36
2011,4,11,137.08
2011,4,12,111.15
2011,4,13,90.12
2011,4,14,71.42
2011,4,15,51.0
2011,4,16,19.27
2011,4,17,-41.89
2011,4,18,-50.82
2011,4,19,-13.51
2011,4,20,34.52
2011,4,21,101.12
2011,4,22,111.81
2011,4,23,98.57
2011,4,24,138.72
2011,4,25,175.23
2011,4,26,139.12
2011,4,27,73.75
2011,4,28,44.5
2011,4,29,22.14
2011,4,30,-9.42
2011,5,1,1.4
2011,5,2,49.18
2011,5,3,32.06
2011,5,4,3.75
2011,5,5,32.51
2011,5,6,53.28
2011,5,7,34.55
2011,5,8,26.56
2011,5,9,49.56
2011,5,10,70.92
2011,5,11,44.85
2011,5,12,-27.92
2011,5,13,-93.26
2011,5,14,-103.68
2011,5,15,-28.74
2011,5,16,64.41
2011,5,17,76.57
2011,5,18,22.48
2011,5,19,-28.52
2011,5,20,-12.11
2011,5,21,10.67
2011,5,22,13.16
2011,5,23,-3.1
2011,5,24,-19.32
2011,5,25,5.7
2011,5,26,67.2
2011,5,27,45.64
2011,5,28,-21.54
2011,5,29,-47.13
2011,5,30,-81.67
2011,5,31,-125.05
2011,6,1,-47.61
2011,6,2,2.57
2011,6,3,-12.55
2011,6,4,-40.88
2011,6,5,-67.73
2011,6,6,-91.53
2011,6,7,-91.14
2011,6,8,-71.05
2011,6,9,-41.54
2011,6,10,11.94
2011,6,11,75.2
2011,6,12,108.45
2011,6,13,118.85
2011,6,14,108.8
2011,6,15,72.39
2011,6,16,35.31
2011,6,17,29.9
2011,6,18,26.55
2011,6,19,2.89
2011,6,20,-20.59
2011,6,21,-33.36
2011,6,22,-0.92
2011,6,23,9.41
2011,6,24,-10.55
2011,6,25,-34.34
2011,6,26,-40.09
2011,6,27,-16.0
2011,6,28,86.73
2011,6,29,213.3
2011,6,30,255.98
2011,7,1,231.2
2011,7,2,197.04
2011,7,3,175.79
2011,7,4,153.7
2011,7,5,98.83
2011,7,6,51.61
2011,7,7,21.36
2011,7,8,33.89
2011,7,9,19.7
2011,7,10,-9.57
2011,7,11,-56.82
2011,7,12,-73.19
2011,7,13,-36.36
2011,7,14,19.54
2011,7,15,52.15
2011,7,16,47.45
2011,7,17,13.12
2011,7,18,11.36
2011,7,19,41.85
2011,7,20,26.35
2011,7,21,-0.82
2011,7,22,-0.35
2011,7,23,-7.2
2011,7,24,29.75
2011,7,25,49.95
2011,7,26,60.76
2011,7,27,65.09
2011,7,28,45.59
2011,7,29,38.36
2011,7,30,44.11
2011,7,31,69.74
2011,8,1,102.55
2011,8,2,105.49
2011,8,3,90.34
2011,8,4,100.78
2011,8,5,72.3
2011,8,6,28.8
2011,8,7,7.95
2011,8,8,10.71
2011,8,9,7.5
2011,8,10,-1.53
2011,8,11,-16.47
2011,8,12,-33.73
2011,8,13,-8.48
2011,8,14,53.64
2011,8,15,73.59
2011,8,16,66.64
2011,8,17,44.85
2011,8,18,27.0
2011,8,19,56.34
2011,8,20,96.93
2011,8,21,130.83
2011,8,22,161.14
2011,8,23,125.88
2011,8,24,82.61
2011,8,25,70.67
2011,8,26,71.7
2011,8,27,64.96
2011,8,28,4.6
2011,8,29,-8.76
2011,8,30,-23.32
2011,8,31,-20.26
2011,9,1,5.23
2011,9,2,-1.03
2011,9,3,14.06
2011,9,4,89.66
2011,9,5,180.56
2011,9,6,182.84
2011,9,7,97.31
2011,9,8,-6.0
2011,9,9,-16.64
2011,9,10,-54.02
2011,9,11,-105.91
2011,9,12,-76.49
2011,9,13,-19.79
2011,9,14,28.8
2011,9,15,74.89
2011,9,16,81.88
2011,9,17,106.46
2011,9,18,116.47
2011,9,19,106.53
2011,9,20,130.16
2011,9,21,167.02
2011,9,22,182.58
2011,9,23,152.5
2011,9,24,90.38
2011,9,25,121.31
2011,9,26,164.45
2011,9,27,201.3
2011,9,28,90.7
2011,9,29,39.64
2011,9,30,111.82
2011,10,1,116.25
2011,10,2,104.61
2011,10,3,129.65
2011,10,4,162.9
2011,10,5,123.59
2011,10,6,91.47
2011,10,7,59.37
2011,10,8,54.68
2011,10,9,103.01
2011,10,10,121.2
2011,10,11,107.6
2011,10,12,13.73
2011,10,13,-37.59
2011,10,14,-48.27
2011,10,15,-19.53
2011,10,16,-24.08
2011,10,17,-32.2
2011,10,18,-49.04
2011,10,19,12.21
2011,10,20,63.91
2011,10,21,109.24
2011,10,22,96.22
2011,10,23,45.74
2011,10,24,25.94
2011,10,25,34.68
2011,10,26,96.27
2011,10,27,81.91
2011,10,28,104.94
2011,10,29,127.14
2011,10,30,118.18
2011,10,31,102.91
2011,11,1,99.02
2011,11,2,85.1
2011,11,3,-4.57
2011,11,4,24.84
2011,11,5,37.61
2011,11,6,51.57
2011,11,7,90.46
2011,11,8,53.35
2011,11,9,-64.95
2011,11,10,-44.5
2011,11,11,-37.82
2011,11,12,74.15
2011,11,13,157.59
2011,11,14,139.25
2011,11,15,94.82
2011,11,16,73.6
2011,11,17,34.02
2011,11,18,-14.9
2011,11,19,10.6
2011,11,20,124.19
2011,11,21,261.24
2011,11,22,282.34
2011,11,23,250.18
2011,11,24,268.18
2011,11,25,225.94
2011,11,26,120.64
2011,11,27,159.76
2011,11,28,146.38
2011,11,29,65.11
2011,11,30,-55.01
2011,12,1,-92.27
2011,12,2,-119.69
2011,12,3,-165.19
2011,12,4,-192.42
2011,12,5,-146.13
2011,12,6,-133.93
2011,12,7,-185.55
2011,12,8,-187.77
2011,12,9,-151.22
2011,12,10,-120.71
2011,12,11,-105.97
2011,12,12,-51.78
2011,12,13,-36.96
2011,12,14,-31.58
2011,12,15,-29.13
2011,12,16,-16.83
2011,12,17,-13.02
2011,12,18,13.09
2011,12,19,36.58
2011,12,20,32.07
2011,12,21,0.51
2011,12,22,43.95
2011,12,23,136.44
2011,12,24,140.91
2011,12,25,176.44
2011,12,26,201.77
2011,12,27,240.01
2011,12,28,285.4
2011,12,29,312.17
2011,12,30,295.28
2011,12,31,219.6
2012,1,1,84.59
2012,1,2,138.16
2012,1,3,185.89
2012,1,4,227.7
2012,1,5,238.32
2012,1,6,154.5
2012,1,7,120.19
2012,1,8,148.85
2012,1,9,132.03
2012,1,10,73.09
2012,1,11,5.42
2012,1,12,-24.12
2012,1,13,-19.58
2012,1,14,-35.73
2012,1,15,-91.32
2012,1,16,-67.27
2012,1,17,-17.36
2012,1,18,42.37
2012,1,19,96.26
2012,1,20,183.13
2012,1,21,283.34
2012,1,22,352.92
2012,1,23,346.12
2012,1,24,350.3
2012,1,25,377.53
2012,1,26,299.82
2012,1,27,161.38
2012,1,28,122.99
2012,1,29,188.27
2012,1,30,228.25
2012,1,31,206.1
2012,2,1,141.47
2012,2,2,92.39
2012,2,3,31.59
2012,2,4,-65.88
2012,2,5,-199.74
2012,2,6,-290.38
2012,2,7,-264.9
2012,2,8,-157.26
2012,2,9,-69.1
2012,2,10,18.72
2012,2,11,69.32
2012,2,12,127.33
2012,2,13,106.15
2012,2,14,72.09
2012,2,15,50.16
2012,2,16,86.61
2012,2,17,100.65
2012,2,18,125.27
2012,2,19,113.75
2012,2,20,132.17
2012,2,21,210.1
2012,2,22,197.75
2012,2,23,109.32
2012,2,24,87.68
2012,2,25,109.55
2012,2,26,78.13
2012,2,27,102.74
2012,2,28,142.56
2012,2,29,147.72
2012,3,1,152.9
2012,3,2,157.65
2012,3,3,138.96
2012,3,4,94.78
2012,3,5,36.57
2012,3,6,40.84
2012,3,7,66.59
2012,3,8,44.09
2012,3,9,140.48
2012,3,10,204.72
2012,3,11,214.47
2012,3,12,178.15
2012,3,13,219.33
2012,3,14,235.56
2012,3,15,236.15
2012,3,16,255.73
2012,3,17,218.04
2012,3,18,204.52
2012,3,19,225.88
2012,3,20,235.74
2012,3,21,188.81
2012,3,22,84.01
2012,3,23,-14.87
2012,3,24,-32.59
2012,3,25,-3.11
2012,3,26,19.81
2012,3,27,31.65
2012,3,28,98.05
2012,3,29,168.95
2012,3,30,194.09
2012,3,31,160.41
2012,4,1,148.2
2012,4,2,106.03
2012,4,3,65.71
2012,4,4,14.21
2012,4,5,-83.96
2012,4,6,-124.1
2012,4,7,-171.67
2012,4,8,-214.82
2012,4,9,-185.09
2012,4,10,-121.76
2012,4,11,-60.54
2012,4,12,-61.66
2012,4,13,-88.61
2012,4,14,-67.29
2012,4,15,-9.13
2012,4,16,28.69
2012,4,17,43.52
2012,4,18,54.25
2012,4,19,57.14
2012,4,20,38.75
2012,4,21,-54.4
2012,4,22,-80.46
2012,4,23,-30.96
2012,4,24,30.26
2012,4,25,8.36
2012,4,26,5.41
2012,4,27,55.97
2012,4,28,113.74
2012,4,29,148.69
2012,4,30,162.87
2012,5,1,155.13
2012,5,2,141.03
2012,5,3,110.69
2012,5,4,119.94
2012,5,5,95.71
2012,5,6,75.84
2012,5,7,76.82
2012,5,8,110.95
2012,5,9,136.99
2012,5,10,163.28
2012,5,11,129.62
2012,5,12,101.1
2012,5,13,55.82
2012,5,14,-13.23
2012,5,15,-12.41
2012,5,16,-10.11
2012,5,17,13.51
2012,5,18,84.12
2012,5,19,111.69
2012,5,20,106.76
2012,5,21,125.36
2012,5,22,165.24
2012,5,23,137.33
2012,5,24,67.0
2012,5,25,5.73
2012,5,26,46.92
2012,5,27,72.6
2012,5,28,43.3
2012,5,29,79.28
2012,5,30,131.73
2012,5,31,146.15
2012,6,1,116.23
2012,6,2,97.52
2012,6,3,27.89
2012,6,4,-13.92
2012,6,5,11.66
2012,6,6,9.86
2012,6,7,-4.77
2012,6,8,-20.05
2012,6,9,-69.09
2012,6,10,-68.86
2012,6,11,-47.71
2012,6,12,-33.7
2012,6,13,-43.11
2012,6,14,-36.68
2012,6,15,24.06
2012,6,16,129.5
2012,6,17,138.14
2012,6,18,47.63
2012,6,19,-21.73
2012,6,20,-34.22
2012,6,21,-35.58
2012,6,22,-53.5
2012,6,23,-100.78
2012,6,24,-96.89
2012,6,25,-16.62
2012,6,26,41.0
2012,6,27,51.47
2012,6,28,42.07
2012,6,29,49.11
2012,6,30,71.06
2012,7,1,101.53
2012,7,2,107.05
2012,7,3,127.35
2012,7,4,126.13
2012,7,5,93.46
2012,7,6,65.45
2012,7,7,41.26
2012,7,8,11.34
2012,7,9,22.29
2012,7,10,39.7
2012,7,11,39.01
2012,7,12,31.1
2012,7,13,-1.43
2012,7,14,-17.51
2012,7,15,-17.19
2012,7,16,-45.13
2012,7,17,-47.4
2012,7,18,-30.38
2012,7,19,-52.77
2012,7,20,-50.62
2012,7,21,-19.76
2012,7,22,-34.54
2012,7,23,-61.14
2012,7,24,-67.08
2012,7,25,-88.18
2012,7,26,-72.33
2012,7,27,-45.06
2012,7,28,-30.97
2012,7,29,-26.12
2012,7,30,11.03
2012,7,31,18.23
2012,8,1,16.34
2012,8,2,-10.47
2012,8,3,-19.42
2012,8,4,-23.25
2012,8,5,-7.55
2012,8,6,-28.38
2012,8,7,-23.13
2012,8,8,18.46
2012,8,9,52.27
2012,8,10,35.36
2012,8,11,20.91
2012,8,12,9.74
2012,8,13,28.21
2012,8,14,2.33
2012,8,15,-62.0
2012,8,16,-49.7
2012,8,17,-22.77
2012,8,18,-20.42
2012,8,19,-32.8
2012,8,20,-26.91
2012,8,21,-28.18
2012,8,22,-47.21
2012,8,23,-37.55
2012,8,24,-34.72
2012,8,25,-48.89
2012,8,26,-66.53
2012,8,27,-66.18
2012,8,28,-39.82
2012,8,29,-19.68
2012,8,30,-21.12
2012,8,31,-19.83
2012,9,1,16.18
2012,9,2,51.29
2012,9,3,26.29
2012,9,4,-11.94
2012,9,5,-13.7
2012,9,6,-14.66
2012,9,7,-43.19
2012,9,8,-8.88
2012,9,9,59.89
2012,9,10,75.12
2012,9,11,59.41
2012,9,12,32.78
2012,9,13,40.05
2012,9,14,84.53
2012,9,15,19.5
2012,9,16,-44.25
2012,9,17,-61.37
2012,9,18,-95.29
2012,9,19,-132.97
2012,9,20,-140.43
2012,9,21,-121.03
2012,9,22,-107.94
2012,9,23,-102.65
2012,9,24,-83.6
2012,9,25,-20.17
2012,9,26,78.99
2012,9,27,141.66
2012,9,28,119.12
2012,9,29,90.32
2012,9,30,43.54
2012,10,1,-14.3
2012,10,2,-90.92
2012,10,3,-165.35
2012,10,4,-202.88
2012,10,5,-259.44
2012,10,6,-302.76
2012,10,7,-326.26
2012,10,8,-345.32
2012,10,9,-300.68
2012,10,10,-232.97
2012,10,11,-134.59
2012,10,12,45.51
2012,10,13,161.73
2012,10,14,201.09
2012,10,15,232.32
2012,10,16,193.18
2012,10,17,70.8
2012,10,18,38.25
2012,10,19,65.7
2012,10,20,18.12
2012,10,21,-72.63
2012,10,22,-135.32
2012,10,23,-154.45
2012,10,24,-170.06
2012,10,25,-160.52
2012,10,26,-136.96
2012,10,27,-74.01
2012,10,28,-51.39
2012,10,29,-30.26
2012,10,30,11.63
2012,10,31,43.59
2012,11,1,62.63
2012,11,2,75.83
2012,11,3,103.89
2012,11,4,53.24
2012,11,5,34.98
2012,11,6,-34.78
2012,11,7,-68.96
2012,11,8,-144.31
2012,11,9,-154.55
2012,11,10,-90.41
2012,11,11,-52.44
2012,11,12,-104.81
2012,11,13,-154.82
2012,11,14,-54.41
2012,11,15,-4.05
2012,11,16,3.62
2012,11,17,57.89
2012,11,18,169.6
2012,11,19,131.39
2012,11,20,57.94
2012,11,21,34.04
2012,11,22,-25.12
2012,11,23,-30.19
2012,11,24,-68.02
2012,11,25,-118.35
2012,11,26,-155.94
2012,11,27,-152.15
2012,11,28,-118.27
2012,11,29,-57.94
2012,11,30,4.59
2012,12,1,33.02
2012,12,2,99.95
2012,12,3,123.38
2012,12,4,139.57
2012,12,5,183.66
2012,12,6,142.21
2012,12,7,52.73
2012,12,8,-43.22
2012,12,9,-34.44
2012,12,10,-33.14
2012,12,11,-40.84
2012,12,12,-68.46
2012,12,13,14.03
2012,12,14,71.6
2012,12,15,147.29
2012,12,16,189.79
2012,12,17,167.82
2012,12,18,127.23
2012,12,19,116.12
2012,12,20,-32.53
2012,12,21,-122.6
2012,12,22,-83.39
2012,12,23,9.55
2012,12,24,89.8
2012,12,25,83.97
2012,12,26,29.27
2012,12,27,21.82
2012,12,28,-12.47
2012,12,29,-47.82
2012,12,30,-17.93
2012,12,31,-13.64
2013,1,1,-33.81
2013,1,2,24.95
2013,1,3,46.65
2013,1,4,17.91
2013,1,5,31.11
2013,1,6,100.74
2013,1,7,158.45
2013,1,8,119.23
2013,1,9,33.48
2013,1,10,-44.63
2013,1,11,-80.4
2013,1,12,-130.7
2013,1,13,-157.14
2013,1,14,-153.56
2013,1,15,-126.42
2013,1,16,-97.91
2013,1,17,-87.23
2013,1,18,-125.69
2013,1,19,-208.6
2013,1,20,-228.29
2013,1,21,-179.25
2013,1,22,-85.88
2013,1,23,8.89
2013,1,24,92.33
2013,1,25,108.8
2013,1,26,77.79
2013,1,27,26.03
2013,1,28,-27.58
2013,1,29,-63.78
2013,1,30,-89.93
2013,1,31,-101.45
2013,2,1,-126.62
2013,2,2,-88.57
2013,2,3,61.32
2013,2,4,115.23
2013,2,5,106.34
2013,2,6,100.21
2013,2,7,84.14
2013,2,8,73.95
2013,2,9,15.15
2013,2,10,22.46
2013,2,11,51.56
2013,2,12,80.9
2013,2,13,47.55
2013,2,14,8.58
2013,2,15,10.21
2013,2,16,14.87
2013,2,17,24.68
2013,2,18,8.74
2013,2,19,-11.11
2013,2,20,84.12
2013,2,21,163.86
2013,2,22,215.93
2013,2,23,209.28
2013,2,24,190.95
2013,2,25,169.01
2013,2,26,124.57
2013,2,27,136.24
2013,2,28,146.05
2013,3,1,115.77
2013,3,2,74.67
2013,3,3,7.28
2013,3,4,-91.58
2013,3,5,-88.57
2013,3,6,-49.19
2013,3,7,-62.12
2013,3,8,-83.16
2013,3,9,-113.96
2013,3,10,-130.58
2013,3,11,-163.34
2013,3,12,-106.69
2013,3,13,-26.43
2013,3,14,-8.11
2013,3,15,-25.86
2013,3,16,-29.04
2013,3,17,-18.73
2013,3,18,21.39
2013,3,19,56.3
2013,3,20,97.78
2013,3,21,110.02
2013,3,22,24.99
2013,3,23,20.55
2013,3,24,35.53
2013,3,25,5.27
2013,3,26,-49.98
2013,3,27,-112.02
2013,3,28,-135.77
2013,3,29,-151.85
2013,3,30,-205.21
2013,3,31,-229.35
2013,4,1,-188.01
2013,4,2,-129.1
2013,4,3,-86.36
2013,4,4,-59.95
2013,4,5,35.23
2013,4,6,122.59
2013,4,7,115.94
2013,4,8,70.11
2013,4,9,125.42
2013,4,10,180.45
2013,4,11,162.21
2013,4,12,104.48
2013,4,13,6.58
2013,4,14,-90.41
