year,day,month,tahiti,darwin,soi
2008,10,6,1013.58,1012.45,-0.40
2008,11,6,1014.40,1013.20,0.16
2008,12,6,1014.13,1012.60,2.83
2008,13,6,1012.94,1012.85,-8.83
2008,14,6,1012.53,1012.95,-12.96
2008,15,6,1013.10,1012.10,-1.46
2008,16,6,1013.78,1011.75,6.88
2008,17,6,1014.30,1012.80,2.59
2008,18,6,1014.69,1013.20,2.51
2008,19,6,1014.51,1012.60,5.91
2008,20,6,1012.84,1014.20,-20.57
2008,21,6,1012.39,1015.40,-33.93
2008,22,6,1013.48,1014.40,-17.00
2008,23,6,1013.91,1015.10,-19.19
2008,24,6,1014.24,1015.55,-20.16
2008,25,6,1015.25,1015.75,-13.60
2008,26,6,1015.29,1014.60,-3.97
2008,27,6,1015.34,1013.90,2.11
2008,28,6,1016.54,1013.65,13.85
2008,29,6,1017.40,1013.65,20.81
2008,30,6,1016.55,1013.50,15.14
2008,1,7,1016.22,1014.05,7.89
2008,2,7,1015.40,1014.60,-1.04
2008,3,7,1015.70,1015.10,-2.35
2008,4,7,1016.26,1015.45,-0.98
2008,5,7,1016.85,1014.45,9.39
2008,6,7,1016.86,1014.00,12.39
2008,7,7,1017.09,1014.90,8.02
2008,8,7,1017.28,1016.40,-0.52
2008,9,7,1016.99,1017.15,-7.30
2008,10,7,1014.99,1015.75,-11.21
2008,11,7,1014.01,1013.35,-1.96
2008,12,7,1013.95,1012.55,2.87
2008,13,7,1013.84,1013.95,-6.98
2008,14,7,1014.36,1013.95,-3.59
2008,15,7,1015.03,1012.70,8.93
2008,16,7,1015.41,1011.85,16.95
2008,17,7,1015.58,1011.55,20.01
2008,18,7,1015.74,1011.75,19.75
2008,19,7,1015.24,1011.55,17.80
2008,20,7,1014.22,1011.80,9.52
2008,21,7,1013.35,1010.60,11.67
2008,22,7,1012.50,1010.95,3.85
2008,23,7,1011.44,1012.55,-13.49
2008,24,7,1011.11,1012.40,-14.67
2008,25,7,1012.11,1012.90,-11.41
2008,26,7,1012.28,1012.55,-8.02
2008,27,7,1012.31,1013.05,-11.08
2008,28,7,1013.21,1012.95,-4.56
2008,29,7,1014.64,1012.80,5.74
2008,30,7,1015.79,1013.75,7.04
2008,31,7,1015.81,1014.65,1.30
2008,1,8,1016.69,1013.65,8.73
2008,2,8,1017.39,1013.35,15.16
2008,3,8,1016.99,1013.25,13.23
2008,4,8,1015.41,1014.00,-1.73
2008,5,8,1014.30,1013.25,-4.05
2008,6,8,1014.46,1013.80,-6.55
2008,7,8,1014.41,1014.15,-9.12
2008,8,8,1013.10,1013.75,-14.96
2008,9,8,1013.11,1013.85,-15.54
2008,10,8,1015.04,1014.00,-4.11
2008,11,8,1016.11,1013.40,6.62
2008,12,8,1016.50,1014.00,5.27
2008,13,8,1016.50,1014.50,2.06
2008,14,8,1016.99,1014.05,8.09
2008,15,8,1018.35,1012.55,26.46
2008,16,8,1018.34,1014.05,16.76
2008,17,8,1017.34,1015.65,0.06
2008,18,8,1017.95,1016.55,-1.80
2008,19,8,1018.70,1015.00,12.97
2008,20,8,1017.86,1014.70,9.51
2008,21,8,1016.96,1014.75,3.40
2008,22,8,1017.54,1013.30,16.44
2008,23,8,1017.60,1013.40,16.18
2008,24,8,1017.46,1013.50,14.64
2008,25,8,1016.93,1012.40,18.30
2008,26,8,1016.77,1012.05,19.52
2008,27,8,1016.55,1011.95,18.75
2008,28,8,1016.79,1011.75,21.58
2008,29,8,1016.27,1010.95,23.38
2008,30,8,1017.10,1011.35,26.14
2008,31,8,1017.48,1012.20,23.12
2008,1,9,1017.90,1012.40,18.89
2008,2,9,1018.26,1012.60,19.86
2008,3,9,1018.49,1011.75,26.35
2008,4,9,1018.30,1011.15,28.82
2008,5,9,1016.98,1010.80,22.98
2008,6,9,1016.34,1010.15,23.04
2008,7,9,1016.47,1010.00,24.73
2008,8,9,1016.99,1010.50,24.85
2008,9,9,1015.33,1011.55,8.54
2008,10,9,1014.54,1011.05,6.80
2008,11,9,1016.04,1011.50,13.12
2008,12,9,1016.70,1010.75,21.60
2008,13,9,1016.07,1012.65,6.38
2008,14,9,1015.35,1012.85,0.84
2008,15,9,1015.16,1012.85,-0.30
2008,16,9,1015.91,1011.60,11.73
2008,17,9,1017.03,1012.60,12.45
2008,18,9,1017.40,1012.05,17.99
2008,19,9,1016.90,1011.95,15.58
2008,20,9,1016.50,1011.75,14.38
2008,21,9,1016.46,1011.00,18.65
2008,22,9,1016.31,1011.45,15.04
2008,23,9,1016.52,1012.30,11.19
2008,24,9,1015.75,1012.80,3.55
2008,25,9,1014.26,1012.20,-1.81
2008,26,9,1014.21,1013.15,-7.82
2008,27,9,1015.41,1013.05,0.00
2008,28,9,1016.64,1012.85,8.60
2008,29,9,1017.11,1011.40,20.16
2008,30,9,1016.56,1011.00,19.25
2008,1,10,1016.21,1011.85,8.86
2008,2,10,1015.69,1012.50,1.71
2008,3,10,1015.83,1012.35,3.48
2008,4,10,1016.75,1011.70,13.08
2008,5,10,1016.22,1012.25,6.48
2008,6,10,1015.73,1011.25,9.60
2008,7,10,1016.82,1011.05,17.48
2008,8,10,1018.35,1011.30,25.31
2008,9,10,1018.08,1011.55,22.13
2008,10,10,1017.51,1012.25,14.36
2008,11,10,1016.20,1012.00,7.89
2008,12,10,1016.20,1010.70,15.83
2008,13,10,1016.93,1010.25,23.04
2008,14,10,1016.43,1010.45,18.77
2008,15,10,1015.46,1010.60,11.92
2008,16,10,1014.94,1008.65,20.66
2008,17,10,1016.04,1008.85,26.16
2008,18,10,1016.24,1010.25,18.83
2008,19,10,1015.49,1010.95,9.96
2008,20,10,1015.98,1010.10,18.15
2008,21,10,1016.15,1009.30,24.08
2008,22,10,1015.26,1009.05,20.17
2008,23,10,1014.64,1009.60,13.02
2008,24,10,1014.99,1011.95,0.79
2008,25,10,1015.58,1011.00,10.21
2008,26,10,1015.79,1010.05,17.30
2008,27,10,1015.16,1010.90,8.25
2008,28,10,1015.40,1012.05,2.69
2008,29,10,1016.15,1011.80,8.80
2008,30,10,1016.16,1013.00,1.53
2008,31,10,1015.83,1011.35,9.60
2008,1,11,1016.13,1011.25,12.99
2008,2,11,1015.74,1011.10,11.41
2008,3,11,1015.08,1011.45,4.75
2008,4,11,1015.43,1009.85,17.61
2008,5,11,1014.61,1008.65,20.12
2008,6,11,1013.56,1007.80,18.80
2008,7,11,1013.15,1008.05,14.45
2008,8,11,1012.93,1007.85,14.31
2008,9,11,1012.84,1009.45,3.17
2008,10,11,1012.45,1009.85,-2.04
2008,11,11,1013.56,1008.90,11.54
2008,12,11,1014.71,1007.20,30.34
2008,13,11,1014.14,1008.40,18.67
2008,14,11,1013.01,1007.90,14.51
2008,15,11,1013.83,1007.55,22.23
2008,16,11,1014.21,1007.50,25.07
2008,17,11,1013.21,1006.40,25.73
2008,18,11,1012.59,1007.40,15.04
2008,19,11,1011.80,1007.75,7.52
2008,20,11,1011.17,1007.20,6.99
2008,21,11,1010.95,1007.20,5.54
2008,22,11,1012.08,1005.50,24.21
2008,23,11,1013.89,1005.50,36.15
2008,24,11,1012.62,1005.55,27.44
2008,25,11,1012.95,1006.15,25.66
2008,26,11,1014.06,1006.65,29.68
2008,27,11,1016.14,1007.65,36.81
2008,28,11,1015.81,1008.85,26.72
2008,29,11,1014.13,1009.45,11.68
2008,30,11,1012.21,1009.70,-2.64
2008,1,12,1012.06,1008.20,1.93
2008,2,12,1014.75,1007.50,19.19
2008,3,12,1015.46,1006.45,28.15
2008,4,12,1013.65,1009.60,2.90
2008,5,12,1011.30,1009.75,-9.83
2008,6,12,1011.06,1008.45,-4.43
2008,7,12,1012.43,1008.35,3.05
2008,8,12,1014.54,1008.25,14.30
2008,9,12,1013.88,1007.75,13.49
2008,10,12,1012.80,1007.15,11.04
2008,11,12,1011.71,1005.50,13.90
2008,12,12,1011.75,1006.20,10.53
2008,13,12,1011.58,1006.60,7.63
2008,14,12,1011.16,1006.60,5.49
2008,15,12,1010.48,1005.75,6.36
2008,16,12,1012.65,1006.65,12.83
2008,17,12,1013.78,1007.50,14.25
2008,18,12,1013.49,1005.95,20.67
2008,19,12,1011.79,1004.60,18.88
2008,20,12,1010.80,1005.65,8.50
2008,21,12,1010.69,1005.60,8.19
2008,22,12,1011.46,1006.80,6.00
2008,23,12,1012.61,1006.00,15.93
2008,24,12,1012.63,1006.50,13.49
2008,25,12,1013.40,1006.90,15.37
2008,26,12,1013.02,1006.30,16.49
2008,27,12,1014.56,1005.50,28.41
2008,28,12,1014.81,1005.25,30.95
2008,29,12,1013.18,1005.30,22.40
2008,30,12,1012.36,1004.20,23.82
2008,31,12,1012.26,1002.65,31.21
2009,1,1,1011.35,1003.15,17.95
2009,2,1,1012.38,1003.95,19.05
2009,3,1,1012.21,1004.35,16.33
2009,4,1,1013.74,1005.60,17.67
2009,5,1,1013.60,1005.75,16.29
2009,6,1,1013.45,1005.45,17.00
2009,7,1,1010.79,1006.50,-0.67
2009,8,1,1008.14,1005.00,-6.14
2009,9,1,1008.39,1003.50,2.19
2009,10,1,1011.14,1002.90,18.14
2009,11,1,1011.61,1004.90,10.86
2009,12,1,1011.89,1007.45,0.05
2009,13,1,1012.16,1007.25,2.29
2009,14,1,1013.66,1007.75,7.05
2009,15,1,1014.60,1005.65,21.52
2009,16,1,1014.59,1006.95,15.29
2009,17,1,1012.88,1007.55,4.29
2009,18,1,1010.50,1007.40,-6.33
2009,19,1,1010.66,1007.25,-4.86
2009,20,1,1012.79,1008.10,1.24
2009,21,1,1013.79,1008.40,4.57
2009,22,1,1012.36,1007.95,-0.10
2009,23,1,1012.41,1007.80,0.86
2009,24,1,1013.93,1008.40,5.24
2009,25,1,1013.12,1008.15,2.57
2009,26,1,1011.88,1007.70,-1.19
2009,27,1,1012.09,1006.65,4.81
2009,28,1,1012.94,1005.45,14.57
2009,29,1,1013.90,1004.55,23.43
2009,30,1,1013.93,1002.50,33.33
2009,31,1,1012.06,1002.35,25.14
2009,1,2,1011.09,1004.20,10.98
2009,2,2,1011.91,1002.70,21.96
2009,3,2,1012.76,1002.70,25.98
2009,4,2,1012.09,1002.95,21.63
2009,5,2,1011.19,1002.95,17.37
2009,6,2,1013.06,1002.60,27.88
2009,7,2,1015.68,1004.30,32.23
2009,8,2,1014.79,1005.00,24.70
2009,9,2,1014.19,1004.75,23.05
2009,10,2,1013.88,1003.35,28.21
2009,11,2,1014.01,1004.65,22.67
2009,12,2,1014.04,1006.00,16.42
2009,13,2,1013.66,1007.50,7.52
2009,14,2,1013.28,1007.70,4.78
2009,15,2,1013.59,1007.20,8.61
2009,16,2,1013.59,1007.00,9.56
2009,17,2,1014.20,1006.10,16.71
2009,18,2,1013.59,1005.85,15.00
2009,19,2,1011.98,1006.40,4.78
2009,20,2,1012.38,1007.55,1.23
2009,21,2,1012.18,1006.10,7.15
2009,22,2,1012.79,1005.10,14.77
2009,23,2,1013.29,1004.90,18.08
2009,24,2,1012.64,1003.80,20.21
2009,25,2,1012.10,1003.85,17.42
2009,26,2,1012.23,1005.70,9.28
2009,27,2,1011.66,1006.80,1.37
2009,28,2,1009.73,1007.65,-11.78
2009,1,3,1008.20,1007.30,-16.58
2009,2,3,1009.80,1007.55,-9.22
2009,3,3,1013.01,1008.15,5.02
2009,4,3,1013.14,1009.15,0.27
2009,5,3,1011.84,1009.10,-6.55
2009,6,3,1011.25,1007.95,-3.49
2009,7,3,1012.21,1007.65,3.38
2009,8,3,1012.38,1006.70,9.49
2009,9,3,1012.79,1007.85,5.46
2009,10,3,1012.46,1008.15,2.02
2009,11,3,1013.48,1007.80,9.49
2009,12,3,1012.91,1008.15,4.47
2009,13,3,1012.21,1008.25,0.11
2009,14,3,1011.36,1007.90,-2.62
2009,15,3,1012.51,1007.25,7.20
2009,16,3,1012.47,1007.80,3.98
2009,17,3,1011.26,1007.60,-1.53
2009,18,3,1011.01,1007.90,-4.53
2009,19,3,1012.54,1007.90,3.82
2009,20,3,1013.17,1007.95,6.98
2009,21,3,1013.45,1008.40,6.06
2009,22,3,1013.59,1008.50,6.27
2009,23,3,1014.38,1009.65,4.31
2009,24,3,1013.73,1009.40,2.13
2009,25,3,1012.39,1010.40,-10.64
2009,26,3,1012.20,1011.10,-15.49
2009,27,3,1013.38,1010.45,-5.51
2009,28,3,1013.34,1009.40,0.00
2009,29,3,1012.49,1008.80,-1.36
2009,30,3,1012.65,1009.10,-2.13
2009,31,3,1013.78,1009.20,3.49
2009,1,4,1013.84,1009.10,19.64
2009,2,4,1013.88,1010.20,10.93
2009,3,4,1013.43,1010.70,3.12
2009,4,4,1012.66,1010.70,-3.20
2009,5,4,1012.84,1009.20,10.60
2009,6,4,1012.28,1008.25,13.80
2009,7,4,1012.33,1009.55,3.53
2009,8,4,1013.89,1009.60,15.94
2009,9,4,1015.41,1009.20,31.72
2009,10,4,1013.90,1008.55,24.65
2009,11,4,1013.39,1009.30,14.30
2009,12,4,1013.53,1008.70,20.38
2009,13,4,1013.23,1007.20,30.24
2009,14,4,1011.81,1007.45,16.52
2009,15,4,1011.10,1007.65,9.04
2009,16,4,1012.89,1008.05,20.46
2009,17,4,1014.33,1007.65,35.58
2009,18,4,1012.44,1008.60,12.24
2009,19,4,1010.98,1008.40,1.89
2009,20,4,1010.99,1007.40,10.19
2009,21,4,1011.84,1008.30,9.78
2009,22,4,1013.69,1009.50,15.12
2009,23,4,1013.79,1009.90,12.65
2009,24,4,1012.49,1009.45,5.67
2009,25,4,1011.98,1009.90,-2.22
2009,26,4,1011.96,1010.30,-5.67
2009,27,4,1011.43,1011.80,-22.35
2009,28,4,1011.75,1012.55,-25.88
2009,29,4,1012.14,1011.80,-16.52
2009,30,4,1011.79,1010.55,-9.12
2009,1,5,1011.44,1010.75,-7.50
2009,2,5,1011.75,1010.85,-5.85
2009,3,5,1013.14,1011.55,-0.39
2009,4,5,1013.90,1011.45,6.40
2009,5,5,1012.31,1011.25,-4.58
2009,6,5,1010.99,1012.15,-22.12
2009,7,5,1009.79,1011.25,-24.49
2009,8,5,1009.11,1010.90,-27.09
2009,9,5,1009.46,1010.55,-21.56
2009,10,5,1009.38,1009.70,-15.48
2009,11,5,1009.53,1009.75,-14.69
2009,12,5,1009.69,1009.60,-12.24
2009,13,5,1011.19,1008.80,5.92
2009,14,5,1012.49,1008.40,19.35
2009,15,5,1012.79,1009.85,10.27
2009,16,5,1010.60,1010.50,-12.16
2009,17,5,1007.94,1009.50,-25.28
2009,18,5,1007.80,1009.20,-24.01
2009,19,5,1009.20,1009.40,-14.53
2009,20,5,1011.43,1009.90,-0.87
2009,21,5,1011.56,1011.25,-10.51
2009,22,5,1010.23,1011.35,-21.80
2009,23,5,1010.18,1010.10,-12.32
2009,24,5,1011.14,1010.45,-7.50
2009,25,5,1012.15,1010.70,-1.50
2009,26,5,1012.61,1011.00,-0.24
2009,27,5,1013.92,1010.85,11.30
2009,28,5,1014.93,1010.90,18.88
2009,29,5,1015.55,1011.40,19.83
2009,30,5,1016.33,1012.05,20.85
2009,31,5,1014.65,1012.70,2.45
2009,1,6,1013.63,1012.95,-4.05
2009,2,6,1013.54,1013.40,-8.42
2009,3,6,1012.89,1012.50,-6.40
2009,4,6,1012.68,1012.20,-5.67
2009,5,6,1012.15,1011.55,-4.70
2009,6,6,1012.21,1012.45,-11.50
2009,7,6,1013.10,1011.55,3.00
2009,8,6,1012.44,1013.00,-14.09
2009,9,6,1011.39,1014.60,-35.55
2009,10,6,1008.89,1015.35,-61.86
2009,11,6,1010.47,1014.45,-41.78
2009,12,6,1012.00,1014.20,-27.37
2009,13,6,1012.43,1013.25,-16.19
2009,14,6,1013.93,1012.05,5.67
2009,15,6,1014.44,1011.50,14.25
2009,16,6,1014.00,1013.20,-3.08
2009,17,6,1013.53,1015.15,-22.67
2009,18,6,1012.26,1015.20,-33.36
2009,19,6,1011.70,1013.50,-24.13
2009,20,6,1012.10,1012.85,-15.63
2009,21,6,1014.03,1012.10,6.07
2009,22,6,1014.41,1011.55,13.60
2009,23,6,1014.76,1011.50,16.84
2009,24,6,1015.86,1011.70,24.13
2009,25,6,1016.25,1011.55,28.50
2009,26,6,1017.19,1011.70,34.90
2009,27,6,1016.90,1010.60,41.46
2009,28,6,1016.68,1011.10,35.63
2009,29,6,1016.46,1010.80,36.28
2009,30,6,1015.85,1013.00,13.52
2009,1,7,1014.74,1012.15,10.63
2009,2,7,1014.03,1012.50,3.72
2009,3,7,1014.95,1012.60,9.06
2009,4,7,1015.45,1014.10,2.54
2009,5,7,1014.98,1013.15,5.67
2009,6,7,1014.19,1012.55,4.43
2009,7,7,1014.00,1012.35,4.50
2009,8,7,1012.94,1012.95,-6.32
2009,9,7,1013.29,1012.35,-0.13
2009,10,7,1013.76,1011.80,6.52
2009,11,7,1014.63,1010.70,19.36
2009,12,7,1015.34,1011.15,21.06
2009,13,7,1015.29,1011.35,19.43
2009,14,7,1014.29,1011.95,9.00
2009,15,7,1014.11,1013.85,-4.56
2009,16,7,1013.90,1014.10,-7.56
2009,17,7,1015.84,1013.50,9.00
2009,18,7,1015.94,1014.10,5.74
2009,19,7,1015.26,1013.20,7.17
2009,20,7,1014.34,1014.35,-6.32
2009,21,7,1013.96,1013.75,-4.89
2009,22,7,1013.48,1012.55,-0.20
2009,23,7,1013.00,1012.30,-1.69
2009,24,7,1014.56,1013.25,2.28
2009,25,7,1014.19,1013.80,-3.72
2009,26,7,1013.99,1013.00,0.20
2009,27,7,1013.61,1013.25,-3.91
2009,28,7,1013.49,1014.30,-11.54
2009,29,7,1013.31,1015.60,-21.19
2009,30,7,1014.06,1014.90,-11.73
2009,31,7,1014.53,1013.80,-1.50
2009,1,8,1015.43,1013.30,2.89
2009,2,8,1015.29,1013.85,-1.54
2009,3,8,1013.94,1014.20,-12.46
2009,4,8,1013.15,1013.05,-10.15
2009,5,8,1012.36,1012.75,-13.29
2009,6,8,1011.71,1012.15,-13.62
2009,7,8,1011.59,1012.80,-18.56
2009,8,8,1013.11,1012.50,-6.87
2009,9,8,1013.91,1011.70,3.40
2009,10,8,1013.44,1012.75,-6.36
2009,11,8,1013.86,1013.25,-6.87
2009,12,8,1014.86,1013.70,-3.34
2009,13,8,1014.29,1013.05,-2.83
2009,14,8,1015.45,1013.55,1.41
2009,15,8,1015.78,1013.30,5.14
2009,16,8,1016.10,1013.10,8.48
2009,17,8,1015.85,1013.80,2.38
2009,18,8,1014.78,1014.30,-7.71
2009,19,8,1014.34,1014.95,-14.71
2009,20,8,1013.28,1014.00,-15.41
2009,21,8,1012.76,1012.40,-8.48
2009,22,8,1012.90,1012.50,-8.22
2009,23,8,1013.09,1012.40,-6.36
2009,24,8,1013.21,1012.15,-3.98
2009,25,8,1013.83,1011.85,1.93
2009,26,8,1012.25,1011.80,-7.90
2009,27,8,1010.90,1012.05,-18.18
2009,28,8,1012.83,1011.25,-0.64
2009,29,8,1015.48,1012.40,8.99
2009,30,8,1015.98,1012.05,14.45
2009,31,8,1014.40,1012.65,0.45
2009,1,9,1013.96,1011.55,0.30
2009,2,9,1015.39,1011.95,6.50
2009,3,9,1016.05,1011.65,12.27
2009,4,9,1015.30,1011.20,10.47
2009,5,9,1013.65,1012.10,-4.87
2009,6,9,1013.93,1011.65,-0.48
2009,7,9,1015.58,1011.20,12.15
2009,8,9,1015.30,1011.10,11.07
2009,9,9,1014.44,1011.75,1.99
2009,10,9,1013.94,1012.55,-5.84
2009,11,9,1014.97,1012.65,-0.24
2009,12,9,1017.63,1013.85,8.54
2009,13,9,1015.35,1014.60,-9.69
2009,14,9,1014.96,1012.80,-1.20
2009,15,9,1016.48,1010.80,19.98
2009,16,9,1017.39,1011.85,19.13
2009,17,9,1017.20,1012.35,14.98
2009,18,9,1015.55,1012.95,1.44
2009,19,9,1014.54,1012.20,-0.12
2009,20,9,1014.64,1012.05,1.38
2009,21,9,1014.80,1010.65,10.77
2009,22,9,1014.84,1010.25,13.42
2009,23,9,1013.79,1009.70,10.41
2009,24,9,1012.78,1010.65,-1.38
2009,25,9,1011.06,1010.10,-8.42
2009,26,9,1009.08,1009.15,-14.62
2009,27,9,1009.97,1009.50,-11.37
2009,28,9,1011.34,1009.45,-2.83
2009,29,9,1011.74,1008.55,4.99
2009,30,9,1012.76,1009.60,4.81
2009,1,10,1013.00,1010.60,-3.12
2009,2,10,1014.24,1011.15,1.10
2009,3,10,1015.04,1010.80,8.13
2009,4,10,1014.51,1011.45,0.92
2009,5,10,1014.68,1012.05,-1.71
2009,6,10,1014.14,1010.80,2.63
2009,7,10,1012.65,1010.60,-5.26
2009,8,10,1012.31,1010.65,-7.64
2009,9,10,1012.74,1011.85,-12.35
2009,10,10,1013.49,1013.15,-15.71
2009,11,10,1013.71,1013.80,-18.34
2009,12,10,1013.56,1012.75,-12.84
2009,13,10,1014.11,1011.50,-1.83
2009,14,10,1013.49,1011.00,-2.57
2009,15,10,1012.50,1011.35,-10.76
2009,16,10,1009.51,1011.35,-29.03
2009,17,10,1008.19,1011.55,-38.33
2009,18,10,1008.76,1012.10,-38.20
2009,19,10,1010.43,1012.55,-30.75
2009,20,10,1011.07,1012.50,-26.53
2009,21,10,1011.96,1012.90,-23.53
2009,22,10,1011.28,1012.60,-25.86
2009,23,10,1010.99,1011.50,-20.90
2009,24,10,1010.63,1010.85,-19.13
2009,25,10,1010.09,1011.55,-26.71
2009,26,10,1009.49,1009.45,-17.54
2009,27,10,1009.00,1010.00,-23.90
2009,28,10,1010.24,1010.75,-20.90
2009,29,10,1011.84,1010.35,-8.68
2009,30,10,1011.76,1010.45,-9.78
2009,31,10,1010.88,1010.15,-13.33
2009,1,11,1011.74,1011.20,-15.63
2009,2,11,1012.81,1012.10,-14.51
2009,3,11,1013.63,1011.45,-4.82
2009,4,11,1013.53,1011.60,-6.46
2009,5,11,1013.76,1009.15,11.21
2009,6,11,1014.23,1008.80,16.62
2009,7,11,1013.50,1009.30,8.51
2009,8,11,1011.83,1009.40,-3.17
2009,9,11,1010.06,1007.80,-4.29
2009,10,11,1010.75,1006.80,6.86
2009,11,11,1011.37,1008.35,0.73
2009,12,11,1011.03,1010.25,-14.05
2009,13,11,1010.22,1009.50,-14.45
2009,14,11,1008.39,1007.70,-14.64
2009,15,11,1008.35,1006.70,-8.31
2009,16,11,1009.48,1007.25,-4.49
2009,17,11,1009.16,1008.80,-16.82
2009,18,11,1007.27,1007.15,-18.40
2009,19,11,1006.76,1008.20,-28.69
2009,20,11,1007.71,1008.50,-24.41
2009,21,11,1009.48,1007.60,-6.79
2009,22,11,1008.22,1007.60,-15.11
2009,23,11,1008.53,1008.50,-19.00
2009,24,11,1011.19,1009.40,-7.39
2009,25,11,1010.81,1008.55,-4.29
2009,26,11,1011.04,1009.25,-7.39
2009,27,11,1012.44,1010.15,-4.09
2009,28,11,1012.90,1009.40,3.89
2009,29,11,1011.88,1007.65,8.71
2009,30,11,1011.16,1008.50,-1.65
2009,1,12,1011.61,1008.70,-2.91
2009,2,12,1011.29,1010.15,-11.92
2009,3,12,1009.53,1008.95,-14.77
2009,4,12,1010.99,1009.25,-8.86
2009,5,12,1012.25,1009.70,-4.74
2009,6,12,1011.01,1009.05,-7.74
2009,7,12,1010.25,1008.25,-7.54
2009,8,12,1010.55,1007.70,-3.21
2009,9,12,1011.13,1006.45,6.10
2009,10,12,1010.70,1006.15,5.44
2009,11,12,1009.86,1006.20,0.91
2009,12,12,1009.48,1004.20,9.16
2009,13,12,1009.39,1006.60,-3.52
2009,14,12,1007.70,1008.05,-19.51
2009,15,12,1007.24,1008.30,-23.12
2009,16,12,1007.61,1009.45,-27.09
2009,17,12,1008.16,1010.00,-27.09
2009,18,12,1008.71,1010.25,-25.57
2009,19,12,1008.70,1010.60,-27.40
2009,20,12,1008.26,1010.00,-26.58
2009,21,12,1009.21,1009.75,-20.47
2009,22,12,1008.81,1010.10,-24.29
2009,23,12,1009.71,1009.85,-18.44
2009,24,12,1009.10,1008.25,-13.40
2009,25,12,1009.70,1005.80,2.13
2009,26,12,1010.68,1006.10,5.60
2009,27,12,1012.62,1005.85,16.75
2009,28,12,1012.25,1005.75,15.37
2009,29,12,1010.45,1005.90,5.44
2009,30,12,1011.33,1005.70,10.94
2009,31,12,1011.38,1004.65,16.54
2010,1,1,1011.05,1004.35,10.81
2010,2,1,1010.21,1005.15,3.00
2010,3,1,1009.00,1003.25,6.29
2010,4,1,1008.29,1000.40,16.48
2010,5,1,1007.78,1002.45,4.29
2010,6,1,1008.26,1004.70,-4.14
2010,7,1,1007.59,1005.05,-9.00
2010,8,1,1005.25,1005.20,-20.86
2010,9,1,1003.05,1005.45,-32.52
2010,10,1,1004.13,1005.85,-29.29
2010,11,1,1007.93,1004.80,-6.19
2010,12,1,1009.83,1004.60,3.81
2010,13,1,1010.86,1006.65,-1.05
2010,14,1,1011.81,1008.40,-4.86
2010,15,1,1010.99,1007.00,-2.10
2010,16,1,1010.65,1006.25,-0.14
2010,17,1,1010.10,1006.25,-2.76
2010,18,1,1010.00,1007.55,-9.43
2010,19,1,1010.53,1009.00,-13.81
2010,20,1,1010.71,1009.15,-13.67
2010,21,1,1010.99,1008.90,-11.14
2010,22,1,1011.06,1009.15,-12.00
2010,23,1,1011.26,1008.70,-8.90
2010,24,1,1010.90,1007.30,-3.95
2010,25,1,1010.00,1006.40,-3.95
2010,26,1,1008.15,1005.90,-10.38
2010,27,1,1006.18,1004.95,-15.24
2010,28,1,1006.51,1004.75,-12.71
2010,29,1,1005.41,1004.90,-18.67
2010,30,1,1001.99,1005.30,-36.86
2010,31,1,999.10,1006.50,-56.33
2010,1,2,999.15,1006.00,-54.05
2010,2,2,1001.71,1005.80,-40.98
2010,3,2,1000.54,1006.80,-51.25
2010,4,2,997.85,1009.35,-76.05
2010,5,2,1002.41,1009.95,-57.31
2010,6,2,1005.43,1009.80,-42.31
2010,7,2,1006.86,1010.20,-37.43
2010,8,2,1008.64,1009.50,-25.70
2010,9,2,1009.18,1009.95,-25.27
2010,10,2,1009.75,1010.25,-23.99
2010,11,2,1010.74,1009.85,-17.42
2010,12,2,1010.78,1009.05,-13.44
2010,13,2,1010.85,1007.60,-6.25
2010,14,2,1010.49,1007.35,-6.77
2010,15,2,1012.13,1007.50,0.28
2010,16,2,1011.98,1008.25,-3.98
2010,17,2,1012.28,1008.55,-3.98
2010,18,2,1011.61,1008.35,-6.20
2010,19,2,1010.91,1008.45,-9.99
2010,20,2,1011.73,1007.05,0.52
2010,21,2,1014.45,1007.10,13.16
2010,22,2,1013.83,1008.95,1.47
2010,23,2,1013.27,1006.50,10.41
2010,24,2,1012.64,1005.65,11.45
2010,25,2,1012.36,1005.30,11.78
2010,26,2,1012.11,1004.60,13.91
2010,27,2,1011.22,1003.85,13.25
2010,28,2,1009.94,1006.25,-4.16
2010,1,3,1008.69,1007.40,-14.46
2010,2,3,1007.00,1007.55,-24.50
2010,3,3,1007.29,1007.85,-24.55
2010,4,3,1006.45,1009.00,-35.41
2010,5,3,1007.39,1009.85,-34.92
2010,6,3,1009.44,1010.75,-28.64
2010,7,3,1010.59,1009.45,-15.28
2010,8,3,1011.64,1009.95,-12.27
2010,9,3,1012.35,1011.30,-15.77
2010,10,3,1011.10,1012.05,-26.68
2010,11,3,1010.85,1012.60,-31.04
2010,12,3,1011.08,1013.05,-32.24
2010,13,3,1012.00,1011.30,-17.68
2010,14,3,1012.68,1009.60,-4.69
2010,15,3,1013.33,1009.80,-2.24
2010,16,3,1013.43,1009.55,-0.33
2010,17,3,1012.76,1010.55,-9.44
2010,18,3,1011.96,1010.30,-12.44
2010,19,3,1010.44,1009.10,-14.18
2010,20,3,1010.10,1009.10,-16.04
2010,21,3,1010.29,1008.30,-10.64
2010,22,3,1011.07,1007.80,-3.66
2010,23,3,1012.51,1006.65,10.47
